# t qw qx qy qz x y z vx vy vz p q r ax ay az
1.206 0.959833 -0.0255099 0.0960416 0.262386 -1.12702 -1.29587 0.913512 -0.116138 -2.49243 -0.014474 -0.208655 -0.212598 1.03083 3.39537 2.40718 0.674762 
1.207 0.959705 -0.0255328 0.0959256 0.262894 -1.12714 -1.29836 0.913497 -0.114364 -2.4886 -0.01448 -0.209651 -0.211222 1.03647 3.42776 2.38882 0.681712 
1.208 0.959575 -0.0255561 0.0958102 0.263406 -1.12725 -1.30085 0.913483 -0.112557 -2.48476 -0.0144849 -0.210634 -0.209849 1.04204 3.46017 2.37047 0.688672 
1.209 0.959445 -0.0255798 0.0956954 0.26392 -1.12736 -1.30333 0.913468 -0.110717 -2.48092 -0.0144886 -0.211602 -0.208479 1.04754 3.4926 2.35216 0.695639 
1.21 0.959313 -0.0256039 0.0955811 0.264436 -1.12747 -1.30581 0.913454 -0.108842 -2.47708 -0.0144912 -0.212557 -0.207111 1.05297 3.52505 2.33387 0.702612 
1.211 0.959181 -0.0256283 0.0954674 0.264955 -1.12758 -1.30829 0.913439 -0.106934 -2.47323 -0.0144926 -0.213497 -0.205747 1.05832 3.55751 2.31562 0.709591 
1.212 0.959047 -0.0256531 0.0953543 0.265477 -1.12769 -1.31076 0.913425 -0.104992 -2.46938 -0.0144928 -0.214424 -0.204385 1.06361 3.58998 2.2974 0.716573 
1.213 0.958912 -0.0256783 0.0952418 0.266001 -1.12779 -1.31323 0.91341 -0.103016 -2.46552 -0.0144919 -0.215337 -0.203025 1.06882 3.62246 2.27922 0.723558 
1.214 0.958777 -0.0257038 0.0951298 0.266528 -1.12789 -1.31569 0.913396 -0.101007 -2.46167 -0.0144897 -0.216235 -0.201669 1.07396 3.65493 2.26108 0.730545 
1.215 0.95864 -0.0257297 0.0950184 0.267057 -1.12799 -1.31815 0.913381 -0.0989637 -2.4578 -0.0144863 -0.21712 -0.200315 1.07904 3.6874 2.24299 0.737531 
1.216 0.958502 -0.0257559 0.0949076 0.267588 -1.12809 -1.32061 0.913367 -0.0968873 -2.45394 -0.0144817 -0.217991 -0.198964 1.08404 3.71987 2.22495 0.744516 
1.217 0.958363 -0.0257825 0.0947973 0.268121 -1.12819 -1.32306 0.913352 -0.0947774 -2.45007 -0.0144759 -0.218847 -0.197616 1.08897 3.75232 2.20695 0.751498 
1.218 0.958223 -0.0258094 0.0946876 0.268657 -1.12828 -1.32551 0.913338 -0.0926342 -2.44619 -0.0144688 -0.219689 -0.19627 1.09382 3.78476 2.18901 0.758476 
1.219 0.958082 -0.0258367 0.0945784 0.269195 -1.12837 -1.32795 0.913323 -0.0904576 -2.44232 -0.0144605 -0.220518 -0.194928 1.09861 3.81718 2.17113 0.76545 
1.22 0.95794 -0.0258643 0.0944698 0.269736 -1.12846 -1.33039 0.913309 -0.0882478 -2.43843 -0.014451 -0.221332 -0.193588 1.10333 3.84958 2.1533 0.772417 
1.221 0.957797 -0.0258923 0.0943618 0.270278 -1.12855 -1.33283 0.913295 -0.0860048 -2.43454 -0.0144402 -0.222132 -0.192251 1.10797 3.88195 2.13554 0.779376 
1.222 0.957653 -0.0259206 0.0942543 0.270823 -1.12863 -1.33526 0.91328 -0.0837287 -2.43065 -0.0144281 -0.222918 -0.190916 1.11254 3.9143 2.11784 0.786327 
1.223 0.957508 -0.0259492 0.0941474 0.27137 -1.12872 -1.33769 0.913266 -0.0814197 -2.42675 -0.0144148 -0.22369 -0.189585 1.11705 3.94661 2.10021 0.793268 
1.224 0.957362 -0.0259781 0.0940411 0.271918 -1.1288 -1.34011 0.913251 -0.0790777 -2.42285 -0.0144002 -0.224447 -0.188256 1.12148 3.97889 2.08265 0.800197 
1.225 0.957215 -0.0260074 0.0939353 0.272469 -1.12888 -1.34253 0.913237 -0.0767029 -2.41895 -0.0143844 -0.225191 -0.18693 1.12584 4.01112 2.06517 0.807115 
1.226 0.957067 -0.026037 0.0938301 0.273022 -1.12895 -1.34495 0.913223 -0.0742954 -2.41503 -0.0143672 -0.22592 -0.185607 1.13012 4.04331 2.04776 0.814019 
1.227 0.956918 -0.0260669 0.0937254 0.273577 -1.12902 -1.34736 0.913208 -0.0718554 -2.41111 -0.0143488 -0.226635 -0.184287 1.13434 4.07545 2.03042 0.820908 
1.228 0.956768 -0.0260971 0.0936213 0.274134 -1.12909 -1.34977 0.913194 -0.0693828 -2.40719 -0.0143292 -0.227336 -0.182969 1.13849 4.10754 2.01317 0.827781 
1.229 0.956617 -0.0261277 0.0935178 0.274692 -1.12916 -1.35218 0.91318 -0.0668779 -2.40326 -0.0143082 -0.228022 -0.181654 1.14256 4.13958 1.99601 0.834638 
1.23 0.956465 -0.0261585 0.0934148 0.275253 -1.12923 -1.35458 0.913165 -0.0643407 -2.39933 -0.014286 -0.228694 -0.180342 1.14657 4.17156 1.97893 0.841476 
1.231 0.956312 -0.0261897 0.0933123 0.275815 -1.12929 -1.35698 0.913151 -0.0617715 -2.39539 -0.0142625 -0.229353 -0.179033 1.1505 4.20348 1.96194 0.848296 
1.232 0.956158 -0.0262211 0.0932104 0.276379 -1.12935 -1.35937 0.913137 -0.0591702 -2.39144 -0.0142377 -0.229997 -0.177727 1.15436 4.23533 1.94504 0.855095 
1.233 0.956004 -0.0262529 0.0931091 0.276945 -1.12941 -1.36176 0.913122 -0.0565371 -2.38749 -0.0142116 -0.230626 -0.176424 1.15815 4.26711 1.92824 0.861872 
1.234 0.955848 -0.0262849 0.0930083 0.277512 -1.12946 -1.36415 0.913108 -0.0538722 -2.38353 -0.0141843 -0.231242 -0.175123 1.16187 4.29882 1.91153 0.868627 
1.235 0.955691 -0.0263172 0.0929081 0.278081 -1.12952 -1.36653 0.913094 -0.0511759 -2.37956 -0.0141557 -0.231843 -0.173825 1.16552 4.33045 1.89493 0.875359 
1.236 0.955534 -0.0263498 0.0928084 0.278652 -1.12957 -1.3689 0.91308 -0.048448 -2.37559 -0.0141258 -0.23243 -0.172531 1.16909 4.36201 1.87842 0.882065 
1.237 0.955376 -0.0263827 0.0927092 0.279225 -1.12961 -1.37128 0.913066 -0.045689 -2.37161 -0.0140947 -0.233002 -0.171238 1.1726 4.39348 1.86202 0.888747 
1.238 0.955216 -0.0264159 0.0926106 0.279799 -1.12966 -1.37365 0.913052 -0.0428988 -2.36762 -0.0140623 -0.233561 -0.169949 1.17603 4.42486 1.84573 0.895401 
1.239 0.955056 -0.0264494 0.0925126 0.280374 -1.1297 -1.37601 0.913038 -0.0400777 -2.36363 -0.0140287 -0.234105 -0.168663 1.17939 4.45615 1.82955 0.902027 
1.24 0.954895 -0.0264831 0.0924151 0.280951 -1.12974 -1.37837 0.913024 -0.0372258 -2.35963 -0.0139938 -0.234635 -0.167379 1.18269 4.48736 1.81347 0.908625 
1.241 0.954733 -0.0265171 0.0923182 0.28153 -1.12977 -1.38073 0.91301 -0.0343432 -2.35562 -0.0139576 -0.235151 -0.166099 1.18591 4.51846 1.79752 0.915193 
1.242 0.95457 -0.0265514 0.0922218 0.282109 -1.12981 -1.38309 0.912996 -0.0314303 -2.35161 -0.0139203 -0.235652 -0.164821 1.18906 4.54947 1.78168 0.92173 
1.243 0.954407 -0.0265859 0.0921259 0.282691 -1.12984 -1.38544 0.912982 -0.0284871 -2.34759 -0.0138817 -0.236139 -0.163546 1.19213 4.58037 1.76595 0.928235 
1.244 0.954242 -0.0266207 0.0920306 0.283273 -1.12986 -1.38778 0.912968 -0.0255138 -2.34356 -0.0138418 -0.236612 -0.162274 1.19514 4.61116 1.75035 0.934708 
1.245 0.954077 -0.0266557 0.0919359 0.283857 -1.12989 -1.39012 0.912954 -0.0225107 -2.33952 -0.0138008 -0.237071 -0.161005 1.19808 4.64184 1.73487 0.941146 
1.246 0.95391 -0.026691 0.0918417 0.284442 -1.12991 -1.39246 0.91294 -0.0194779 -2.33548 -0.0137585 -0.237516 -0.159738 1.20094 4.67242 1.71952 0.94755 
1.247 0.953743 -0.0267266 0.091748 0.285029 -1.12993 -1.39479 0.912927 -0.0164155 -2.33142 -0.0137151 -0.237946 -0.158475 1.20373 4.70287 1.7043 0.953918 
1.248 0.953576 -0.0267623 0.0916549 0.285617 -1.12994 -1.39712 0.912913 -0.0133239 -2.32736 -0.0136704 -0.238362 -0.157214 1.20646 4.7332 1.6892 0.96025 
1.249 0.953407 -0.0267984 0.0915623 0.286205 -1.12995 -1.39945 0.912899 -0.0102032 -2.32329 -0.0136246 -0.238764 -0.155957 1.20911 4.76341 1.67424 0.966543 
1.25 0.953237 -0.0268346 0.0914702 0.286795 -1.12996 -1.40177 0.912886 -0.00705365 -2.31921 -0.0135776 -0.239152 -0.154702 1.21169 4.7935 1.65941 0.972799 
1.251 0.953067 -0.0268711 0.0913787 0.287386 -1.12997 -1.40409 0.912872 -0.00387541 -2.31513 -0.0135294 -0.239525 -0.15345 1.21419 4.82345 1.64472 0.979015 
1.252 0.952896 -0.0269079 0.0912878 0.287979 -1.12997 -1.4064 0.912859 -0.000668713 -2.31103 -0.0134801 -0.239885 -0.152201 1.21663 4.85327 1.63017 0.98519 
1.253 0.952724 -0.0269448 0.0911974 0.288572 -1.12997 -1.40871 0.912845 0.00256621 -2.30693 -0.0134296 -0.24023 -0.150955 1.219 4.88296 1.61575 0.991324 
1.254 0.952552 -0.026982 0.0911075 0.289166 -1.12997 -1.41101 0.912832 0.00582913 -2.30281 -0.013378 -0.240561 -0.149712 1.22129 4.9125 1.60148 0.997417 
1.255 0.952378 -0.0270194 0.0910182 0.289761 -1.12996 -1.41331 0.912818 0.00911984 -2.29869 -0.0133253 -0.240878 -0.148471 1.22352 4.9419 1.58736 1.00347 
1.256 0.952204 -0.027057 0.0909294 0.290357 -1.12995 -1.41561 0.912805 0.0124381 -2.29456 -0.0132715 -0.24118 -0.147234 1.22567 4.97116 1.57338 1.00947 
1.257 0.952029 -0.0270949 0.0908411 0.290954 -1.12993 -1.4179 0.912792 0.0157836 -2.29042 -0.0132166 -0.241469 -0.145999 1.22775 5.00027 1.55955 1.01543 
1.258 0.951854 -0.0271329 0.0907534 0.291552 -1.12992 -1.42019 0.912779 0.0191562 -2.28627 -0.0131606 -0.241743 -0.144768 1.22976 5.02922 1.54587 1.02135 
1.259 0.951677 -0.0271712 0.0906662 0.29215 -1.12989 -1.42248 0.912766 0.0225557 -2.28211 -0.0131036 -0.242004 -0.143539 1.2317 5.05802 1.53234 1.02722 
1.26 0.9515 -0.0272096 0.0905795 0.29275 -1.12987 -1.42476 0.912753 0.0259817 -2.27794 -0.0130455 -0.24225 -0.142313 1.23357 5.08666 1.51897 1.03304 
1.261 0.951322 -0.0272483 0.0904934 0.29335 -1.12984 -1.42703 0.91274 0.029434 -2.27377 -0.0129863 -0.242482 -0.14109 1.23536 5.11514 1.50575 1.03881 
1.262 0.951144 -0.0272871 0.0904078 0.293951 -1.12981 -1.4293 0.912727 0.0329124 -2.26958 -0.0129262 -0.2427 -0.13987 1.23709 5.14346 1.49269 1.04454 
1.263 0.950965 -0.0273261 0.0903228 0.294552 -1.12978 -1.43157 0.912714 0.0364166 -2.26538 -0.012865 -0.242904 -0.138653 1.23874 5.1716 1.47979 1.05021 
1.264 0.950785 -0.0273654 0.0902383 0.295155 -1.12974 -1.43383 0.912701 0.0399464 -2.26117 -0.0128028 -0.243094 -0.137439 1.24032 5.19958 1.46706 1.05584 
1.265 0.950604 -0.0274048 0.0901543 0.295757 -1.1297 -1.43609 0.912688 0.0435014 -2.25695 -0.0127397 -0.24327 -0.136227 1.24184 5.22738 1.45448 1.06141 
1.266 0.950423 -0.0274444 0.0900709 0.296361 -1.12965 -1.43835 0.912675 0.0470815 -2.25273 -0.0126756 -0.243432 -0.135019 1.24328 5.25501 1.44207 1.06693 
1.267 0.950241 -0.0274841 0.089988 0.296965 -1.1296 -1.4406 0.912663 0.0506863 -2.24849 -0.0126106 -0.24358 -0.133814 1.24464 5.28246 1.42983 1.0724 
1.268 0.950059 -0.0275241 0.0899056 0.297569 -1.12955 -1.44285 0.91265 0.0543155 -2.24424 -0.0125446 -0.243715 -0.132611 1.24594 5.30972 1.41776 1.07782 
1.269 0.949876 -0.0275642 0.0898237 0.298174 -1.12949 -1.44509 0.912638 0.057969 -2.23998 -0.0124777 -0.243835 -0.131412 1.24717 5.3368 1.40585 1.08318 
1.27 0.949692 -0.0276045 0.0897424 0.298779 -1.12943 -1.44733 0.912625 0.0616463 -2.23571 -0.0124099 -0.243941 -0.130215 1.24832 5.36369 1.39412 1.08849 
1.271 0.949508 -0.0276449 0.0896617 0.299385 -1.12937 -1.44956 0.912613 0.0653473 -2.23143 -0.0123413 -0.244033 -0.129021 1.24941 5.39039 1.38256 1.09374 
1.272 0.949323 -0.0276856 0.0895814 0.299991 -1.1293 -1.45179 0.912601 0.0690715 -2.22713 -0.0122718 -0.244111 -0.12783 1.25042 5.41689 1.37118 1.09894 
1.273 0.949137 -0.0277263 0.0895017 0.300597 -1.12923 -1.45401 0.912588 0.0728188 -2.22283 -0.0122014 -0.244176 -0.126642 1.25136 5.4432 1.35997 1.10408 
1.274 0.948951 -0.0277672 0.0894225 0.301204 -1.12916 -1.45623 0.912576 0.0765889 -2.21852 -0.0121302 -0.244226 -0.125457 1.25223 5.4693 1.34894 1.10916 
1.275 0.948765 -0.0278083 0.0893438 0.301811 -1.12908 -1.45845 0.912564 0.0803813 -2.21419 -0.0120583 -0.244263 -0.124275 1.25303 5.4952 1.33809 1.11418 
1.276 0.948578 -0.0278495 0.0892657 0.302418 -1.129 -1.46066 0.912552 0.0841959 -2.20986 -0.0119855 -0.244286 -0.123096 1.25376 5.5209 1.32742 1.11915 
1.277 0.94839 -0.0278909 0.0891881 0.303025 -1.12891 -1.46287 0.91254 0.0880323 -2.20551 -0.011912 -0.244295 -0.12192 1.25441 5.54639 1.31693 1.12405 
1.278 0.948201 -0.0279324 0.089111 0.303633 -1.12882 -1.46507 0.912528 0.0918903 -2.20115 -0.0118377 -0.244291 -0.120747 1.255 5.57166 1.30663 1.1289 
1.279 0.948013 -0.027974 0.0890345 0.304241 -1.12873 -1.46727 0.912516 0.0957694 -2.19678 -0.0117627 -0.244272 -0.119577 1.25551 5.59672 1.29651 1.13369 
1.28 0.947823 -0.0280158 0.0889585 0.304848 -1.12863 -1.46947 0.912505 0.0996694 -2.1924 -0.011687 -0.24424 -0.118409 1.25596 5.62157 1.28657 1.13841 
1.281 0.947633 -0.0280577 0.088883 0.305456 -1.12853 -1.47166 0.912493 0.10359 -2.188 -0.0116106 -0.244194 -0.117245 1.25633 5.64619 1.27683 1.14307 
1.282 0.947443 -0.0280997 0.088808 0.306064 -1.12842 -1.47384 0.912481 0.107531 -2.1836 -0.0115336 -0.244135 -0.116083 1.25663 5.67059 1.26727 1.14767 
1.283 0.947252 -0.0281419 0.0887336 0.306672 -1.12831 -1.47602 0.91247 0.111492 -2.17918 -0.0114559 -0.244062 -0.114925 1.25685 5.69476 1.2579 1.15221 
1.284 0.947061 -0.0281841 0.0886597 0.307279 -1.1282 -1.4782 0.912459 0.115472 -2.17475 -0.0113775 -0.243975 -0.113769 1.25701 5.71871 1.24873 1.15668 
1.285 0.946869 -0.0282265 0.0885863 0.307887 -1.12808 -1.48037 0.912447 0.119472 -2.17031 -0.0112986 -0.243874 -0.112616 1.2571 5.74242 1.23974 1.16109 
1.286 0.946677 -0.028269 0.0885135 0.308494 -1.12796 -1.48254 0.912436 0.12349 -2.16585 -0.0112191 -0.24376 -0.111466 1.25711 5.7659 1.23095 1.16544 
1.287 0.946484 -0.0283116 0.0884411 0.309102 -1.12783 -1.48471 0.912425 0.127527 -2.16139 -0.011139 -0.243633 -0.11032 1.25706 5.78915 1.22236 1.16972 
1.288 0.946291 -0.0283543 0.0883693 0.309709 -1.12771 -1.48686 0.912414 0.131583 -2.15691 -0.0110584 -0.243492 -0.109176 1.25693 5.81215 1.21396 1.17393 
1.289 0.946098 -0.0283972 0.0882981 0.310316 -1.12757 -1.48902 0.912403 0.135656 -2.15242 -0.0109773 -0.243337 -0.108035 1.25673 5.83491 1.20576 1.17808 
1.29 0.945904 -0.0284401 0.0882273 0.310922 -1.12743 -1.49117 0.912392 0.139747 -2.14792 -0.0108957 -0.243169 -0.106897 1.25646 5.85743 1.19775 1.18216 
1.291 0.94571 -0.0284831 0.0881571 0.311529 -1.12729 -1.49332 0.912381 0.143855 -2.1434 -0.0108136 -0.242987 -0.105761 1.25612 5.8797 1.18994 1.18617 
1.292 0.945515 -0.0285262 0.0880874 0.312135 -1.12715 -1.49546 0.91237 0.14798 -2.13887 -0.010731 -0.242792 -0.104629 1.2557 5.90172 1.18234 1.19012 
1.293 0.94532 -0.0285694 0.0880182 0.31274 -1.127 -1.49759 0.912359 0.152122 -2.13433 -0.0106481 -0.242583 -0.1035 1.25522 5.92349 1.17493 1.194 
1.294 0.945125 -0.0286127 0.0879495 0.313345 -1.12684 -1.49972 0.912349 0.15628 -2.12978 -0.0105647 -0.242361 -0.102373 1.25466 5.945 1.16773 1.1978 
1.295 0.944929 -0.028656 0.0878814 0.31395 -1.12668 -1.50185 0.912338 0.160453 -2.12522 -0.0104809 -0.242126 -0.10125 1.25403 5.96625 1.16073 1.20154 
1.296 0.944733 -0.0286994 0.0878138 0.314555 -1.12652 -1.50398 0.912328 0.164642 -2.12064 -0.0103968 -0.241878 -0.100129 1.25334 5.98725 1.15393 1.20522 
1.297 0.944537 -0.028743 0.0877467 0.315158 -1.12635 -1.50609 0.912317 0.168846 -2.11605 -0.0103123 -0.241616 -0.0990118 1.25256 6.00798 1.14733 1.20882 
1.298 0.94434 -0.0287866 0.0876801 0.315762 -1.12618 -1.50821 0.912307 0.173065 -2.11145 -0.0102275 -0.24134 -0.0978971 1.25172 6.02844 1.14094 1.21235 
1.299 0.944143 -0.0288302 0.087614 0.316364 -1.12601 -1.51032 0.912297 0.177299 -2.10683 -0.0101424 -0.241052 -0.0967853 1.25081 6.04864 1.13476 1.21581 
1.3 0.943946 -0.0288739 0.0875485 0.316967 -1.12583 -1.51242 0.912287 0.181546 -2.1022 -0.0100571 -0.24075 -0.0956764 1.24983 6.06856 1.12878 1.21919 
1.301 0.943748 -0.0289177 0.0874835 0.317568 -1.12565 -1.51452 0.912277 0.185807 -2.09756 -0.00997147 -0.240435 -0.0945705 1.24877 6.08822 1.12301 1.22251 
1.302 0.943551 -0.0289616 0.087419 0.318169 -1.12546 -1.51662 0.912267 0.190081 -2.09291 -0.00988564 -0.240107 -0.0934674 1.24764 6.10759 1.11745 1.22576 
1.303 0.943353 -0.0290055 0.0873551 0.318769 -1.12526 -1.51871 0.912257 0.194368 -2.08824 -0.00979961 -0.239766 -0.0923672 1.24644 6.12669 1.1121 1.22893 
1.304 0.943154 -0.0290494 0.0872916 0.319368 -1.12507 -1.52079 0.912247 0.198668 -2.08356 -0.0097134 -0.239411 -0.09127 1.24518 6.14551 1.10695 1.23203 
1.305 0.942956 -0.0290934 0.0872287 0.319967 -1.12487 -1.52287 0.912238 0.20298 -2.07887 -0.00962703 -0.239044 -0.0901756 1.24383 6.16405 1.10202 1.23505 
1.306 0.942757 -0.0291375 0.0871663 0.320565 -1.12466 -1.52495 0.912228 0.207303 -2.07416 -0.00954053 -0.238663 -0.0890842 1.24242 6.18229 1.09729 1.23801 
1.307 0.942558 -0.0291816 0.0871044 0.321162 -1.12445 -1.52702 0.912219 0.211638 -2.06944 -0.00945392 -0.23827 -0.0879956 1.24094 6.20026 1.09277 1.24089 
1.308 0.942359 -0.0292257 0.087043 0.321758 -1.12424 -1.52909 0.912209 0.215984 -2.06471 -0.00936722 -0.237863 -0.0869099 1.23938 6.21793 1.08847 1.24369 
1.309 0.94216 -0.0292699 0.0869822 0.322353 -1.12402 -1.53115 0.9122 0.22034 -2.05996 -0.00928046 -0.237443 -0.0858272 1.23775 6.2353 1.08438 1.24642 
1.31 0.941961 -0.0293141 0.0869219 0.322947 -1.1238 -1.53321 0.912191 0.224707 -2.05521 -0.00919366 -0.237011 -0.0847473 1.23606 6.25239 1.0805 1.24908 
1.311 0.941762 -0.0293583 0.086862 0.32354 -1.12357 -1.53526 0.912181 0.229084 -2.05044 -0.00910685 -0.236565 -0.0836703 1.23429 6.26917 1.07683 1.25166 
1.312 0.941562 -0.0294026 0.0868028 0.324132 -1.12334 -1.53731 0.912172 0.23347 -2.04565 -0.00902004 -0.236107 -0.0825961 1.23245 6.28566 1.07337 1.25416 
1.313 0.941362 -0.0294469 0.086744 0.324724 -1.1231 -1.53935 0.912163 0.237865 -2.04085 -0.00893326 -0.235636 -0.0815249 1.23053 6.30184 1.07012 1.25659 
1.314 0.941163 -0.0294912 0.0866857 0.325314 -1.12286 -1.54139 0.912155 0.242269 -2.03604 -0.00884653 -0.235152 -0.0804565 1.22855 6.31772 1.06709 1.25894 
1.315 0.940963 -0.0295355 0.086628 0.325903 -1.12262 -1.54343 0.912146 0.246681 -2.03122 -0.00875988 -0.234655 -0.079391 1.22649 6.33329 1.06428 1.26122 
1.316 0.940763 -0.0295799 0.0865708 0.32649 -1.12237 -1.54545 0.912137 0.251101 -2.02639 -0.00867333 -0.234145 -0.0783283 1.22437 6.34855 1.06167 1.26342 
1.317 0.940563 -0.0296242 0.0865141 0.327077 -1.12212 -1.54748 0.912128 0.255528 -2.02154 -0.0085869 -0.233623 -0.0772685 1.22217 6.3635 1.05928 1.26555 
1.318 0.940363 -0.0296686 0.0864579 0.327662 -1.12186 -1.5495 0.91212 0.259962 -2.01667 -0.00850062 -0.233087 -0.0762116 1.2199 6.37814 1.0571 1.26759 
1.319 0.940163 -0.029713 0.0864022 0.328246 -1.1216 -1.55151 0.912111 0.264403 -2.0118 -0.00841451 -0.232539 -0.0751575 1.21756 6.39246 1.05514 1.26956 
1.32 0.939963 -0.0297573 0.0863471 0.328829 -1.12133 -1.55352 0.912103 0.268851 -2.00691 -0.00832858 -0.231979 -0.0741063 1.21514 6.40646 1.05339 1.27145 
1.321 0.939763 -0.0298017 0.0862925 0.329411 -1.12106 -1.55553 0.912095 0.273304 -2.00201 -0.00824287 -0.231406 -0.0730579 1.21266 6.42014 1.05185 1.27327 
1.322 0.939563 -0.0298461 0.0862383 0.329991 -1.12078 -1.55752 0.912087 0.277763 -1.9971 -0.0081574 -0.23082 -0.0720123 1.2101 6.4335 1.05053 1.275 
1.323 0.939363 -0.0298905 0.0861847 0.33057 -1.1205 -1.55952 0.912078 0.282227 -1.99217 -0.00807219 -0.230222 -0.0709696 1.20748 6.44653 1.04942 1.27666 
1.324 0.939163 -0.0299348 0.0861317 0.331147 -1.12022 -1.56151 0.91207 0.286695 -1.98723 -0.00798726 -0.229611 -0.0699297 1.20478 6.45923 1.04852 1.27824 
1.325 0.938963 -0.0299792 0.0860791 0.331723 -1.11993 -1.56349 0.912062 0.291168 -1.98228 -0.00790263 -0.228987 -0.0688926 1.20201 6.47161 1.04784 1.27974 
1.326 0.938763 -0.0300235 0.086027 0.332298 -1.11964 -1.56547 0.912055 0.295644 -1.97731 -0.00781833 -0.228351 -0.0678584 1.19916 6.48365 1.04737 1.28116 
1.327 0.938563 -0.0300678 0.0859755 0.332871 -1.11934 -1.56745 0.912047 0.300124 -1.97234 -0.00773439 -0.227703 -0.0668269 1.19625 6.49536 1.04712 1.2825 
1.328 0.938364 -0.0301121 0.0859245 0.333442 -1.11904 -1.56942 0.912039 0.304607 -1.96735 -0.00765081 -0.227042 -0.0657983 1.19327 6.50673 1.04708 1.28376 
1.329 0.938164 -0.0301564 0.085874 0.334012 -1.11873 -1.57138 0.912032 0.309093 -1.96234 -0.00756763 -0.226369 -0.0647725 1.19021 6.51776 1.04725 1.28494 
1.33 0.937965 -0.0302007 0.085824 0.33458 -1.11842 -1.57334 0.912024 0.313581 -1.95733 -0.00748486 -0.225683 -0.0637494 1.18708 6.52846 1.04763 1.28605 
1.331 0.937766 -0.0302449 0.0857745 0.335147 -1.1181 -1.5753 0.912017 0.31807 -1.9523 -0.00740253 -0.224985 -0.0627292 1.18388 6.53881 1.04822 1.28707 
1.332 0.937567 -0.0302891 0.0857256 0.335711 -1.11778 -1.57725 0.912009 0.322561 -1.94726 -0.00732066 -0.224275 -0.0617117 1.18061 6.54881 1.04903 1.28801 
1.333 0.937368 -0.0303332 0.0856772 0.336275 -1.11746 -1.57919 0.912002 0.327053 -1.94221 -0.00723927 -0.223552 -0.0606971 1.17727 6.55847 1.05005 1.28888 
1.334 0.937169 -0.0303774 0.0856292 0.336836 -1.11713 -1.58113 0.911995 0.331545 -1.93714 -0.00715838 -0.222817 -0.0596852 1.17385 6.56778 1.05127 1.28966 
1.335 0.936971 -0.0304214 0.0855818 0.337396 -1.1168 -1.58307 0.911988 0.336038 -1.93206 -0.00707802 -0.22207 -0.058676 1.17037 6.57674 1.05271 1.29036 
1.336 0.936773 -0.0304655 0.0855349 0.337953 -1.11646 -1.585 0.911981 0.34053 -1.92698 -0.0069982 -0.221311 -0.0576697 1.16681 6.58534 1.05436 1.29098 
1.337 0.936575 -0.0305095 0.0854886 0.338509 -1.11611 -1.58692 0.911974 0.345022 -1.92187 -0.00691894 -0.220539 -0.0566661 1.16318 6.59359 1.05622 1.29152 
1.338 0.936377 -0.0305534 0.0854427 0.339063 -1.11577 -1.58884 0.911967 0.349512 -1.91676 -0.00684027 -0.219755 -0.0556652 1.15948 6.60148 1.05829 1.29198 
1.339 0.93618 -0.0305973 0.0853973 0.339615 -1.11542 -1.59075 0.91196 0.354001 -1.91164 -0.00676221 -0.21896 -0.0546671 1.15571 6.60902 1.06056 1.29236 
1.34 0.935983 -0.0306411 0.0853525 0.340166 -1.11506 -1.59266 0.911953 0.358488 -1.9065 -0.00668478 -0.218152 -0.0536717 1.15187 6.61619 1.06304 1.29266 
1.341 0.935786 -0.0306849 0.0853082 0.340714 -1.1147 -1.59457 0.911947 0.362972 -1.90135 -0.00660799 -0.217332 -0.0526791 1.14795 6.623 1.06573 1.29287 
1.342 0.935589 -0.0307286 0.0852644 0.34126 -1.11433 -1.59647 0.91194 0.367454 -1.89619 -0.00653187 -0.2165 -0.0516892 1.14396 6.62944 1.06863 1.29301 
1.343 0.935393 -0.0307723 0.0852211 0.341804 -1.11396 -1.59836 0.911933 0.371932 -1.89102 -0.00645644 -0.215656 -0.050702 1.13991 6.63551 1.07173 1.29306 
1.344 0.935197 -0.0308159 0.0851783 0.342346 -1.11359 -1.60025 0.911927 0.376407 -1.88584 -0.00638171 -0.2148 -0.0497175 1.13578 6.64122 1.07503 1.29304 
1.345 0.935002 -0.0308594 0.0851361 0.342886 -1.11321 -1.60213 0.911921 0.380878 -1.88064 -0.00630771 -0.213931 -0.0487357 1.13157 6.64655 1.07854 1.29293 
1.346 0.934807 -0.0309028 0.0850943 0.343424 -1.11283 -1.60401 0.911914 0.385344 -1.87544 -0.00623445 -0.213052 -0.0477566 1.1273 6.65151 1.08225 1.29273 
1.347 0.934612 -0.0309462 0.0850531 0.34396 -1.11244 -1.60588 0.911908 0.389805 -1.87022 -0.00616196 -0.21216 -0.0467802 1.12296 6.65609 1.08616 1.29246 
1.348 0.934418 -0.0309895 0.0850124 0.344493 -1.11205 -1.60775 0.911902 0.394262 -1.86499 -0.00609026 -0.211256 -0.0458065 1.11854 6.6603 1.09028 1.29211 
